id_store,pssstore_stars_rating,pssstore_stars_rating_count,metacritic_critic_score,is_ps4,is_indie,is_dlc,is_vr,is_opti_ps5_pro,is_remaster,is_ps_exclusive,series_count,packs_deluxe_count,has_microtransactions,dlcs_count,trophies_count,has_local_multiplayer,local_multiplayer_max_players,has_online_multiplayer,online_multiplayer_max_players,is_online_only,difficulty,hours_main_story,hours_completionist,base_price,release_year,release_month,days_to_10_percent_discount,days_to_10_percent_discount_category,days_to_25_percent_discount,days_to_25_percent_discount_category,days_to_33_percent_discount,days_to_33_percent_discount_category,days_to_50_percent_discount,days_to_50_percent_discount_category,days_to_75_percent_discount,days_to_75_percent_discount_category,has_5pct_discount_at_30d,has_10pct_discount_at_60d,has_33_percent_discount_before_0.6_year,has_50_percent_discount_before_1_year,has_75_percent_discount_before_3_year,publisher_category,publisher_game_count_cat,publisher_game_count,genre_action_aventure,genre_roles,genre_sports,genre_reflexion,genre_rapide,popularity_score,popularity_category,download_size_gb,download_size_category,voice_languages_count,localization_category,sub_languages_count,content_score,content_category,exclusif_playstation_content,visibility_score,visibility_category,pegi_unified,price_category,game_age_years,release_season,log_pssstore_stars_rating_count
EP3446-PPSA14651_00-0758761275020353,3.22,178,,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,11,4,4,14.99,2023,4,226.0,6-12_mois,567.0,1-2_ans,721.0,1-2_ans,721.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,large,23,1,0,1,1,0,58.8,medium,,,1.0,basic,5.0,44.0,standard,1,70.0,high,18,8 - 14.99,2,spring,5.187385805840755
HP4226-PPSA27366_00-0697535294250993,4.14,6758,67,0,1,0,0,0,0,0,0,1,0,1,39,0,0,0,0,0,5,18,18,34.99,2025,3,62.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,unique,1,1,1,0,0,0,95.2,very_high,,,2.0,basic,4.0,81.0,extensive,0,81.0,very_high,12,25 - 39.99,0,spring,8.818630229100354
EP3495-PPSA15962_00-0552197005709136,3.95,345,,1,1,0,0,0,0,0,0,0,0,0,28,1,,0,0,0,3,7,7,18.99,2023,9,63.0,0-3_mois,97.0,3-6_mois,223.0,6-12_mois,412.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,medium,9,1,1,0,0,1,69.5,high,0.46,tiny,1.0,standard,16.0,53.0,standard,0,66.0,high,16,15 - 24.99,2,fall,5.846438775057725
EP3223-PPSA09499_00-ALTAIRBREAKEREU0,2.74,76,4,0,0,0,1,0,0,0,0,0,1,3,30,0,0,1,4,1,,,,28.49,2023,2,204.0,6-12_mois,204.0,6-12_mois,512.0,1-2_ans,640.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,small,2,1,1,0,0,0,40.8,medium,,,2.0,basic,3.0,53.0,standard,1,67.0,high,12,25 - 39.99,2,winter,4.343805421853684
EP5971-PPSA13360_00-0816866921226432,3.79,881,,0,0,0,1,0,0,0,0,0,1,0,27,0,0,1,10,1,,,,18.99,2023,8,152.0,3-6_mois,152.0,3-6_mois,208.0,6-12_mois,208.0,6-12_mois,,jamais_ou_plus,0,0,1,1,,other,unique,1,1,0,0,1,0,79.7,high,,,,none,,41.0,standard,1,57.0,moderate,16,15 - 24.99,2,summer,6.782192056006791
JP6079-PPSA26053_00-0976738514904847,3.87,268,,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,,8,8,24.99,2024,11,77.0,0-3_mois,77.0,0-3_mois,77.0,0-3_mois,77.0,0-3_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,other,small,3,1,1,0,0,0,70.6,high,,,1.0,basic,3.0,41.0,standard,0,43.0,moderate,12,15 - 24.99,1,fall,5.594711379601839
EP8684-PPSA22519_00-0609771001653426,4.52,7521,88,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,7,7,24.99,2024,5,207.0,6-12_mois,489.0,1-2_ans,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,unique,1,1,0,0,1,1,94.5,very_high,,,,none,,50.0,standard,0,79.0,high,7,15 - 24.99,1,spring,8.925587339030281
EP6304-PPSA05926_00-3266474955904375,4.37,3978,71,0,1,0,0,0,0,0,0,1,0,1,36,0,0,0,0,0,3,11,11,21.99,2022,3,105.0,3-6_mois,105.0,3-6_mois,105.0,3-6_mois,,jamais_ou_plus,,jamais_ou_plus,0,0,1,0,0,other,unique,1,1,1,0,0,0,89.4,very_high,8.27,medium,4.0,standard,10.0,91.0,extensive,0,87.0,very_high,12,15 - 24.99,3,spring,8.288785810426928
EP5403-PPSA06935_00-APICOPS5SIEEFULL,3.77,43,,0,1,0,0,0,0,0,0,0,0,0,40,0,0,1,4,0,,,,16.99,2022,9,84.0,0-3_mois,84.0,0-3_mois,196.0,6-12_mois,657.0,1-2_ans,,jamais_ou_plus,0,0,1,0,0,other,medium,10,0,0,0,1,1,26.5,low,,,,none,,16.0,minimal,0,14.0,obscure,3,15 - 24.99,3,fall,3.784189633918261
EP8743-PPSA24396_00-0158585293446653,3.74,122,,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,2.99,2024,7,96.0,3-6_mois,168.0,3-6_mois,266.0,6-12_mois,266.0,6-12_mois,362.0,6-12_mois,0,0,0,1,1,other,medium,16,0,0,0,0,1,56.6,medium,0.07,tiny,,minimal,1.0,22.0,light,0,26.0,low,3,0 - 7.99,1,summer,4.812184355372417
EP0688-PPSA17101_00-SURVIVALASCENDED,3.47,38875,,0,1,0,0,1,0,0,0,0,1,11,32,1,2,1,70,0,,320,320,44.99,2023,11,118.0,3-6_mois,272.0,6-12_mois,272.0,6-12_mois,482.0,1-2_ans,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,unique,1,1,1,0,0,0,98.3,very_high,,,1.0,basic,4.0,100.0,extensive,1,82.0,very_high,16,40+,2,fall,10.568132372623362
EP0506-PPSA21241_00-ARMOREDCORE00000,4.36,1034,,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,,8,8,9.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,small,3,1,0,0,0,0,85.3,very_high,0.5,tiny,1.0,basic,5.0,44.0,standard,0,65.0,high,12,8 - 14.99,0,spring,6.942156705699469
UP0506-PPSA21312_00-ARMOREDCOREMOA00,4.4,519,,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,,,,9.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,small,3,1,0,0,0,0,79.2,high,0.37,tiny,1.0,minimal,1.0,28.0,light,0,38.0,low,7,8 - 14.99,0,spring,6.253828811575473
UP0506-PPSA21308_00-ARMOREDCOREPP000,4.27,524,,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,,,,9.99,2025,3,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,small,3,1,0,0,0,0,79.4,high,0.24,tiny,1.0,minimal,1.0,28.0,light,0,38.0,low,7,8 - 14.99,0,spring,6.263398262591624
EP0700-PPSA06773_00-ARMOREDCORE60000,4.68,16112,86,1,0,0,0,0,0,0,0,1,0,1,,0,0,1,9,0,8,18,18,69.99,2023,8,160.0,3-6_mois,160.0,3-6_mois,419.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,aaa,major,58,1,1,0,0,0,96.3,very_high,40.38,large,2.0,basic,7.0,94.0,extensive,0,98.0,very_high,12,40+,2,summer,9.68738167857357
EP4501-PPSA06423_00-7279584993355772,4.49,100,,1,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,8,8,12.99,2022,6,49.0,0-3_mois,49.0,0-3_mois,49.0,0-3_mois,49.0,0-3_mois,,jamais_ou_plus,0,1,1,1,0,other,unique,1,1,1,0,0,1,44.9,medium,0.36,tiny,,minimal,1.0,34.0,light,0,24.0,low,7,8 - 14.99,3,summer,4.61512051684126
EP9000-PPSA21567_00-0000000000000000,4.82,58157,94,0,0,0,0,0,0,0,0,1,0,2,,0,0,1,1,0,,11,11,69.99,2024,9,78.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,aaa,major,94,1,0,0,0,0,99.1,very_high,,,,none,,66.0,rich,0,96.0,very_high,7,40+,1,fall,10.970918723720663
EP7357-PPSA22839_00-0595903287476789,4.2,10,,0,1,0,0,0,0,0,0,0,0,0,10,1,4,1,4,0,,,,14.99,2024,12,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,,,other,small,3,1,0,0,0,1,8.7,very_low,,,,none,,19.0,minimal,0,9.0,obscure,7,8 - 14.99,1,winter,2.3978952727983707
EP6074-PPSA21871_00-0617836369151212,4.13,120,,0,0,0,0,0,0,0,0,0,1,2,33,0,0,0,0,0,11,17,17,26.99,2024,5,143.0,3-6_mois,197.0,6-12_mois,197.0,6-12_mois,451.0,1-2_ans,,moins_de_2_ans_sans_baisse,0,0,1,0,,other,unique,1,1,1,0,1,0,55.7,medium,,,3.0,basic,4.0,53.0,standard,0,57.0,moderate,18,25 - 39.99,1,spring,4.795790545596741
EP7860-PPSA22484_00-AWAKMGPS500000EU,4.22,768,64,0,1,0,0,0,0,0,0,1,1,1,30,0,0,0,0,0,,9,9,24.99,2024,10,106.0,3-6_mois,106.0,3-6_mois,239.0,6-12_mois,337.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,other,large,24,1,1,0,0,0,81.4,very_high,,,3.0,basic,5.0,59.0,standard,0,84.0,very_high,12,15 - 24.99,1,fall,6.645090969505644
EP2843-PPSA04702_00-7783567661743211,3.35,319,48,1,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,4,4,29.99,2021,9,85.0,0-3_mois,85.0,0-3_mois,85.0,0-3_mois,225.0,6-12_mois,794.0,jamais_ou_plus,0,0,1,1,1,other,unique,1,1,0,0,0,1,63.9,high,6.68,medium,2.0,basic,7.0,53.0,standard,0,71.0,high,12,25 - 39.99,4,fall,5.768320995793772
HP6885-PPSA23845_00-0750649791276765,3.13,8,,0,1,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,,,29.99,2024,12,35.0,0-3_mois,91.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,,,other,small,4,1,1,0,1,1,6.3,very_low,,,,none,,0.0,minimal,0,1.0,obscure,7,25 - 39.99,1,winter,2.1972245773362196
EP3111-PPSA24213_00-JANDUSOFT0000001,4.44,149,,1,1,0,0,0,0,0,0,0,0,0,30,1,4,0,0,0,8,8,8,14.99,2024,7,148.0,3-6_mois,148.0,3-6_mois,246.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,indie_quality,major,62,1,1,0,0,0,60.8,high,0.54,tiny,,basic,7.0,47.0,standard,0,76.0,high,12,8 - 14.99,1,summer,5.0106352940962555
EP3495-PPSA26012_00-0867930864684348,4.52,4673,,0,0,0,0,0,0,0,0,1,0,1,54,0,0,1,6,0,,37,37,32.99,2025,7,29.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,,,,other,medium,9,1,1,0,1,0,94.6,very_high,,,1.0,basic,4.0,94.0,extensive,0,76.0,high,16,25 - 39.99,0,summer,8.449770515098804
EP1470-PPSA28311_00-ABSOLUMDOTEMUPS5,4.83,1626,86,1,0,0,0,0,0,0,0,0,0,0,38,1,2,1,2,0,,8,8,24.99,2025,10,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,medium,6,0,0,0,0,0,90.9,very_high,2.88,small,1.0,basic,12.0,84.0,extensive,0,89.0,very_high,16,15 - 24.99,0,fall,7.394493107219038
EP3245-PPSA07313_00-6385186392690319,3.95,78,,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,20.99,2022,11,144.0,3-6_mois,286.0,6-12_mois,678.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,indie_quality,medium,13,1,1,0,1,0,40.6,medium,1.81,small,1.0,basic,9.0,28.0,light,0,54.0,moderate,16,15 - 24.99,3,fall,4.3694478524670215
EP6922-PPSA08506_00-4037526286083481,2.92,13,,0,0,0,0,0,0,0,0,0,0,0,21,1,2,0,0,0,3,2,,3.99,2022,8,140.0,3-6_mois,140.0,3-6_mois,140.0,3-6_mois,140.0,3-6_mois,,jamais_ou_plus,0,0,1,1,0,indie_quality,large,38,1,0,0,0,0,6.1,very_low,,,1.0,minimal,1.0,19.0,minimal,0,34.0,low,3,0 - 7.99,3,summer,2.6390573296152584
EP0896-PPSA15565_00-ACCEPTANCERATAGA,3.39,74,,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,1,1,5.99,2023,8,34.0,0-3_mois,34.0,0-3_mois,272.0,6-12_mois,272.0,6-12_mois,,jamais_ou_plus,0,1,0,1,,specialized,major,230,1,0,0,0,0,42.1,medium,1.3,small,,minimal,5.0,28.0,light,0,65.0,high,16,0 - 7.99,2,summer,4.31748811353631
EP0896-PPSA24537_00-ACCESSDENIEDESRG,3.85,40,,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,,,4.99,2024,11,50.0,0-3_mois,50.0,0-3_mois,90.0,0-3_mois,188.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,specialized,major,230,1,0,0,1,0,35.2,low,0.26,tiny,,basic,6.0,22.0,light,0,41.0,moderate,7,0 - 7.99,1,fall,3.713572066704308
EP0546-PPSA26421_00-ACCOLADESCAPS5EU,3.71,14,,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,,,,19.99,2025,1,41.0,0-3_mois,195.0,6-12_mois,195.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,specialized,medium,19,1,0,1,1,1,15.1,very_low,0.23,tiny,,minimal,3.0,12.0,minimal,0,15.0,obscure,3,15 - 24.99,0,winter,2.70805020110221
EP7727-PPSA16626_00-0783245746407550,4.28,1797,67,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,10,10,21.99,2023,11,49.0,0-3_mois,49.0,0-3_mois,217.0,6-12_mois,429.0,1-2_ans,,jamais_ou_plus,0,1,1,0,,other,small,2,1,1,0,0,0,85.9,very_high,,,1.0,basic,5.0,56.0,standard,0,74.0,high,18,15 - 24.99,2,fall,7.494430215031565
UP7729-PPSA30454_00-ACHILLESSURVIVOR,4.6,845,80,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,,3,3,6.99,2025,7,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,small,2,1,1,0,0,1,85.6,very_high,4.86,small,,basic,9.0,66.0,rich,0,78.0,high,7,0 - 7.99,0,summer,6.740519359606223
EP4139-PPSA21460_00-ACROSSTHEOBELISK,4.0,177,,0,1,0,0,0,0,0,0,1,1,12,59,0,0,1,4,0,,,,24.99,2024,11,44.0,0-3_mois,114.0,3-6_mois,114.0,3-6_mois,114.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,aa,medium,9,1,1,0,1,1,65.0,high,,,1.0,basic,4.0,56.0,standard,0,79.0,high,12,15 - 24.99,1,fall,5.181783550292085
EP7208-PPSA13759_00-0692696073114817,2.97,110,,0,1,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,,,,19.99,2023,4,259.0,6-12_mois,259.0,6-12_mois,259.0,6-12_mois,259.0,6-12_mois,791.0,jamais_ou_plus,0,0,0,1,1,other,unique,1,0,0,0,1,1,49.5,medium,,,,none,,19.0,minimal,1,22.0,low,3,15 - 24.99,2,spring,4.709530201312334
EB0805-PPSA28017_00-0841353814509600,3.33,184,,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,,,,9.99,2025,2,56.0,0-3_mois,56.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,,,indie_quality,major,75,1,0,0,0,0,67.4,high,1.15,small,1.0,minimal,1.0,28.0,light,1,72.0,high,16,8 - 14.99,0,winter,5.220355825078324
EP7786-PPSA10473_00-BREUSTPS50000000,3.53,38,,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,,,,18.99,2023,2,210.0,6-12_mois,253.0,6-12_mois,490.0,1-2_ans,660.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,other,medium,6,1,1,0,1,0,24.7,low,,,,none,,6.0,minimal,0,6.0,obscure,7,15 - 24.99,2,winter,3.6635616461296463
EP1661-PPSA05769_00-SYPS5ACTIVENEURO,4.4,164,,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,1,2,4.99,2022,1,305.0,6-12_mois,305.0,6-12_mois,305.0,6-12_mois,673.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,other,major,77,1,0,0,1,1,54.3,medium,,,,none,,16.0,minimal,0,48.0,moderate,3,0 - 7.99,3,winter,5.10594547390058
EP1661-PPSA02793_00-SYPS5ACTIVENEUR3,4.03,71,,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,2,4.99,2021,2,64.0,0-3_mois,64.0,0-3_mois,101.0,3-6_mois,316.0,6-12_mois,,jamais_ou_plus,0,0,1,1,0,other,major,77,0,0,0,1,1,34.5,low,0.18,tiny,1.0,basic,11.0,25.0,light,0,51.0,moderate,3,0 - 7.99,4,winter,4.276666119016055
EP6665-PPSA10600_00-AIF0000000000000,4.04,656,70,0,1,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,,7,7,29.99,2023,9,125.0,3-6_mois,167.0,3-6_mois,167.0,3-6_mois,349.0,6-12_mois,643.0,1-2_ans,0,0,1,1,1,aa,major,56,1,0,0,1,0,76.9,high,,,3.0,basic,5.0,50.0,standard,0,92.0,very_high,16,25 - 39.99,2,fall,6.48768401848461
EB0620-PPSA19684_00-0868081478051590,4.28,39,,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,6,6,19.99,2024,4,340.0,6-12_mois,340.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,medium,12,1,0,0,1,1,30.0,low,,,1.0,basic,4.0,31.0,light,0,25.0,low,16,15 - 24.99,1,spring,3.6888794541139363
